message_id,text,category,urgency_level,provenance,urgency_label_source
679,Medical emergency at Sector 12 - an unknown man road partially blocked same location as before,Medical,Medium,synthetic,keyword_tier_heuristic
680,"Need water tanker sent to Millbrook, collapsed",Water,Critical,synthetic,keyword_tier_heuristic
681,"Water levels rising water fast at East Ward, families are stranded",Flood/Rescue,High,synthetic,keyword_tier_heuristic
682,"Fire spreading fast near Fairview Estate, my whole family cannot move",Fire,Critical,synthetic,keyword_tier_heuristic
683,"Need water tanker sent to Millbrook, smoke everywhere",Water,High,synthetic,keyword_tier_heuristic
684,"Sharing an update, everything seems calm near Palm Grove today",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
685,"Random test message, please ignore, sent from Palm Grove",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
686,"Power lines down at Millbrook, road partially blocked",Infrastructure,Medium,synthetic,keyword_tier_heuristic
687,"Temporary shelter overcrowded at Fairview Estate, water rising slowly",Shelter,Medium,synthetic,keyword_tier_heuristic
688,"No food distribution has reached Station Road yet, child missing",Food,High,synthetic,keyword_tier_heuristic
689,"Fire reported at Station Road, on fire, need fire brigade immediately",Fire,Critical,synthetic,keyword_tier_heuristic
690,"Flooding at East Ward, my father collapsed, need boat rescue",Flood/Rescue,Critical,synthetic,keyword_tier_heuristic
691,"Water levels injured at Kings Cross, families are stranded",Flood/Rescue,High,synthetic,keyword_tier_heuristic
692,"No clean water available at Central Market for two days, just checking in",Water,Low,synthetic,keyword_tier_heuristic
693,"Random test message, please ignore, sent from Sector 12",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
694,"Communication tower near Kings Cross is down, just checking in",Infrastructure,Low,synthetic,keyword_tier_heuristic
695,"Families at Palm Grove have run out of food, feeling unwell same location as before",Food,Medium,synthetic,keyword_tier_heuristic
696,"No clean water available at Marina Road for two days, severe pain",Water,High,synthetic,keyword_tier_heuristic
697,Is there a helpline number for general questions about Hilltop Nagar?,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
698,"Requesting ration kits for Sector 12, water rising slowly",Food,Medium,synthetic,keyword_tier_heuristic
699,"We are trapped by flood water near Central Market, power has been out",Flood/Rescue,Medium,synthetic,keyword_tier_heuristic
700,Is there a helpline number for general questions about Green Valley?,Other/Irrelevant,Medium,synthetic,keyword_tier_heuristic
701,"We are trapped by flood water near Old Town, stranded",Flood/Rescue,High,synthetic,keyword_tier_heuristic
702,"Power lines down at Hilltop Nagar, low on supplies",Infrastructure,Medium,synthetic,keyword_tier_heuristic
703,"Homes destroyed near Palm Grove, families need shelter, roof caving in",Shelter,High,synthetic,keyword_tier_heuristic
704,Just wanted to say thank you to the volunteers at Kings Cross,Other/Irrelevant,Medium,synthetic,keyword_tier_heuristic
705,"Need an ambulance at Hilltop Nagar, my sister rising water fast",Medical,High,synthetic,keyword_tier_heuristic
706,Medical emergency at Sunrise Township - my father trapped,Medical,Critical,synthetic,keyword_tier_heuristic
707,"the shopkeeper is smoke everywhere near Palm Grove, please send medical help",Medical,High,synthetic,keyword_tier_heuristic
708,"No food distribution has reached Central Market yet, minor injury",Food,Medium,synthetic,keyword_tier_heuristic
709,"Flooding at Old Town, my sister elderly stuck, need boat rescue",Flood/Rescue,High,synthetic,keyword_tier_heuristic
710,"Homes destroyed near Central Market, families need shelter, water rising slowly",Shelter,Medium,synthetic,keyword_tier_heuristic
711,"Sharing an update, everything seems calm near Rosewood Lane today",Other/Irrelevant,Critical,synthetic,keyword_tier_heuristic
712,"Families at Rosewood Lane have run out of food, low on supplies",Food,Medium,synthetic,keyword_tier_heuristic
713,"We are trapped by flood water near Palm Grove, not breathing",Flood/Rescue,Critical,synthetic,keyword_tier_heuristic
714,"Sharing an update, everything seems calm near Sunrise Township today",Other/Irrelevant,Medium,synthetic,keyword_tier_heuristic
715,Medical emergency at Hilltop Nagar - the shopkeeper road partially blocked,Medical,Medium,synthetic,keyword_tier_heuristic
716,"Building cardiac arrest at Old Town, smoke visible for miles",Fire,Critical,synthetic,keyword_tier_heuristic
717,"Requesting ration kits for Rosewood Lane, power has been out",Food,Medium,synthetic,keyword_tier_heuristic
718,"Water levels needs help soon at Sector 12, families are stranded same location as before",Flood/Rescue,Medium,synthetic,keyword_tier_heuristic
719,"Bridge near Lakeview Apartments is damaged, road partially blocked, road unsafe",Infrastructure,Medium,synthetic,keyword_tier_heuristic
720,"Drinking water contaminated at Palm Grove, when will help arrive",Water,Low,synthetic,keyword_tier_heuristic
721,"Fire reported at Harbor District, roof caving in, need fire brigade immediately",Fire,High,synthetic,keyword_tier_heuristic
722,"Someone collapsed at Fairview Estate, stranded, need doctor urgently",Medical,High,synthetic,keyword_tier_heuristic
723,Just wanted to say thank you to the volunteers at Rosewood Lane,Other/Irrelevant,High,synthetic,keyword_tier_heuristic
724,"Fire spreading fast near Station Road, an unknown man on fire",Fire,Critical,synthetic,keyword_tier_heuristic
725,"Flooding at Rosewood Lane, my sister roof caving in, need boat rescue",Flood/Rescue,High,synthetic,keyword_tier_heuristic
726,"Need food supplies delivered to Whitefield, roof caving in",Food,High,synthetic,keyword_tier_heuristic
727,"No food distribution has reached Sunrise Township yet, feeling unwell",Food,Medium,synthetic,keyword_tier_heuristic
728,"Fire reported at Koramangala, buried under rubble, need fire brigade immediately",Fire,Critical,synthetic,keyword_tier_heuristic
729,"Water levels trapped at Central Market, families are stranded",Flood/Rescue,Critical,synthetic,keyword_tier_heuristic
730,Is there a helpline number for general questions about East Ward?,Other/Irrelevant,Medium,synthetic,keyword_tier_heuristic
731,"River overflowing near Hilltop Nagar, elderly stuck, send rescue team",Flood/Rescue,High,synthetic,keyword_tier_heuristic
732,"Bridge near Whitefield is damaged, roof caving in, road unsafe",Infrastructure,High,synthetic,keyword_tier_heuristic
733,"Power lines down at Central Market, drowning",Infrastructure,Critical,synthetic,keyword_tier_heuristic
734,"Homes destroyed near Whitefield, families need shelter, stranded",Shelter,High,synthetic,keyword_tier_heuristic
735,"Random test message, please ignore, sent from Sector 12",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
736,"No food distribution has reached Sunrise Township yet, not breathing",Food,Critical,synthetic,keyword_tier_heuristic
737,"Need an ambulance at Kings Cross, my father bleeding heavily",Medical,Critical,synthetic,keyword_tier_heuristic
738,"Kitchen fire at North Bridge, child missing, please respond",Fire,High,synthetic,keyword_tier_heuristic
739,"Fire spreading fast near Harbor District, the shopkeeper trapped",Fire,Critical,synthetic,keyword_tier_heuristic
740,"Fire spreading fast near Koramangala, a child stranded",Fire,High,synthetic,keyword_tier_heuristic
741,"No food distribution has reached Marina Road yet, low on supplies",Food,Medium,synthetic,keyword_tier_heuristic
742,"Requesting tents and shelter material at Palm Grove, injured",Shelter,High,synthetic,keyword_tier_heuristic
743,"Sharing an update, everything seems calm near Hilltop Nagar today",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
744,"Someone collapsed at Koramangala, road partially blocked, need doctor urgently",Medical,Medium,synthetic,keyword_tier_heuristic
745,"No clean water available at Sector 12 for two days, minor injury",Water,Medium,synthetic,keyword_tier_heuristic
746,Medical emergency at North Bridge - an unknown man drowning same location as before,Medical,Critical,synthetic,keyword_tier_heuristic
747,"Fire spreading fast near Palm Grove, the shopkeeper small crack in wall",Fire,Low,synthetic,keyword_tier_heuristic
748,"Water levels low on supplies at Kings Cross, families are stranded",Flood/Rescue,Medium,synthetic,keyword_tier_heuristic
749,"an unknown man is severe pain near Green Valley, please send medical help",Medical,High,synthetic,keyword_tier_heuristic
750,"River overflowing near Sector 12, smoke everywhere, send rescue team",Flood/Rescue,High,synthetic,keyword_tier_heuristic
751,"Kitchen fire at Whitefield, trapped, please respond",Fire,Critical,synthetic,keyword_tier_heuristic
752,"Communication tower near Riverside Colony is down, needs help soon",Infrastructure,Medium,synthetic,keyword_tier_heuristic
753,Medical emergency at Marina Road - the shopkeeper needs help soon,Medical,Medium,synthetic,keyword_tier_heuristic
754,"Fire spreading fast near Sector 12, my neighbor bleeding heavily",Fire,Critical,synthetic,keyword_tier_heuristic
755,"River overflowing near Sector 12, cardiac arrest, send rescue team",Flood/Rescue,Critical,synthetic,keyword_tier_heuristic
756,"a group of people is cannot move near Kings Cross, please send medical help",Medical,Critical,synthetic,keyword_tier_heuristic
757,Is there a helpline number for general questions about Green Valley?,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
758,"a child is not breathing near Sector 12, please send medical help same location as before",Medical,Critical,synthetic,keyword_tier_heuristic
759,"Drinking water contaminated at Central Market, just checking in",Water,Low,synthetic,keyword_tier_heuristic
760,"No clean water available at Koramangala for two days, cannot move",Water,Critical,synthetic,keyword_tier_heuristic
761,Just wanted to say thank you to the volunteers at Old Town,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
762,"Power lines down at Sector 12, elderly stuck",Infrastructure,High,synthetic,keyword_tier_heuristic
763,"Requesting tents and shelter material at Lakeview Apartments, needs help soon",Shelter,Medium,synthetic,keyword_tier_heuristic
764,"Sharing an update, everything seems calm near Fairview Estate today",Other/Irrelevant,Medium,synthetic,keyword_tier_heuristic
765,"Building rising water fast at North Bridge, smoke visible for miles",Fire,High,synthetic,keyword_tier_heuristic
766,"Sharing an update, everything seems calm near Sunrise Township today",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
767,"Requesting ration kits for Green Valley, power has been out same location as before",Food,Medium,synthetic,keyword_tier_heuristic
768,"Need food supplies delivered to Whitefield, low on supplies",Food,Medium,synthetic,keyword_tier_heuristic
769,"Communication tower near Marina Road is down, smoke everywhere",Infrastructure,High,synthetic,keyword_tier_heuristic
770,"Random test message, please ignore, sent from Sunrise Township",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
771,"Flooding at Koramangala, a group of people stranded, need boat rescue",Flood/Rescue,High,synthetic,keyword_tier_heuristic
772,"Bridge near Riverside Colony is damaged, small crack in wall, road unsafe",Infrastructure,Low,synthetic,keyword_tier_heuristic
773,"River overflowing near Riverside Colony, power has been out, send rescue team",Flood/Rescue,Medium,synthetic,keyword_tier_heuristic
774,"Fire reported at Central Market, smoke everywhere, need fire brigade immediately",Fire,High,synthetic,keyword_tier_heuristic
775,"Drinking water contaminated at Koramangala, small crack in wall",Water,Low,synthetic,keyword_tier_heuristic
776,"Flooding at Palm Grove, an unknown man injured, need boat rescue",Flood/Rescue,High,synthetic,keyword_tier_heuristic
777,"We are trapped by flood water near Sunrise Township, on fire",Flood/Rescue,Critical,synthetic,keyword_tier_heuristic
778,"Drinking water contaminated at Rosewood Lane, minor leak",Water,Low,synthetic,keyword_tier_heuristic
779,"Main road to Hilltop Nagar blocked by debris, elderly stuck",Infrastructure,High,synthetic,keyword_tier_heuristic
780,"Communication tower near Kings Cross is down, feeling unwell",Infrastructure,Medium,synthetic,keyword_tier_heuristic
781,"Fire reported at Rosewood Lane, minor injury, need fire brigade immediately",Fire,Medium,synthetic,keyword_tier_heuristic
782,"Fire reported at Sunrise Township, stranded, need fire brigade immediately",Fire,High,synthetic,keyword_tier_heuristic
783,"Building minor injury at Palm Grove, smoke visible for miles",Fire,Medium,synthetic,keyword_tier_heuristic
784,"Sharing an update, everything seems calm near Kings Cross today same location as before",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
